item_code,item_name,famille,sous_famille,sous_famille_code,nouveau_code,nouvelle_description
773005106,COURROIE TYPE A 44,ME,ME-CO,CO,ME-CO-A44-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005107,COURROIE TYPE A 45,ME,ME-CO,CO,ME-CO-A45-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005109,COURROIE TYPE A 46,ME,ME-CO,CO,ME-CO-A46-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005129,COURROIE TYPE A 61,ME,ME-CO,CO,ME-CO-A61-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005137,COURROIE TYPE A 68,ME,ME-CO,CO,ME-CO-A68-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005140,COURROIE TYPE A 70,ME,ME-CO,CO,ME-CO-A70-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005145,COURROIE TYPE A 74,ME,ME-CO,CO,ME-CO-A74-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005149,COURROIE TYPE A 77,ME,ME-CO,CO,ME-CO-A77-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005150,COURROIE TYPE A 83,ME,ME-CO,CO,ME-CO-A83-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005151,COURROIE TYPE A 82 V BELT TYPE A 82,ME,ME-CO,CO,ME-CO-A82-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005157,COURROIE TYPE A 84,ME,ME-CO,CO,ME-CO-A84-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005161,COURROIE TYPE A 89,ME,ME-CO,CO,ME-CO-A89-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005169,COURROIE TYPE A 90,ME,ME-CO,CO,ME-CO-A90-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005176,C 95 V BELT / COURROIE TRAPEZOIDALE FOR DRYER 1 MILINDIA,ME,ME-CO,CO,ME-CO-C95-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005177,C 93 V BELT/COURROIE TRAPEZOIDALE FOR MILINDIA DRYER 1 SIMPLEX REFINING,ME,ME-CO,CO,ME-CO-C93-002,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005178,C 103 V BELT / COURROIE TRAPEZOIDALE FOR DRYER 1 MILINDIA,ME,ME-CO,CO,ME-CO-C10-002,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005179,C 98 V Belt 22x2500 for Jagmohan M/C Extruder Motor V Belt C 98,ME,ME-CO,CO,ME-CO-C98-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005189,COURROIE TYPE A 110,ME,ME-CO,CO,ME-CO-A11-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773005193,COURROIE TYPE A79 V BELT SIZE A79,ME,ME-CO,CO,ME-CO-A79-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006113,COURROIE TYPE B 49,ME,ME-CO,CO,ME-CO-B49-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006120,COURROIE TYPE B 54,ME,ME-CO,CO,ME-CO-B54-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006123,COURROIE TYPE B 56,ME,ME-CO,CO,ME-CO-B56-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006129,COURROIE TYPE B 61,ME,ME-CO,CO,ME-CO-B61-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006135,COURROIE TYPE B 65,ME,ME-CO,CO,ME-CO-B65-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006138,COURROIE TYPE B 68,ME,ME-CO,CO,ME-CO-B68-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006145,COURROIE TYPE B 74,ME,ME-CO,CO,ME-CO-B74-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006150,COURROIE TYPE B 78,ME,ME-CO,CO,ME-CO-B78-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006153,COURROIE TYPE B 80,ME,ME-CO,CO,ME-CO-B80-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006154,COURROIE TYPE B 81,ME,ME-CO,CO,ME-CO-B81-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006157,COURROIE TYPE B 84,ME,ME-CO,CO,ME-CO-B84-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006161,COURROIE TYPE B 85,ME,ME-CO,CO,ME-CO-B85-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006169,COURROIE TYPE B 94,ME,ME-CO,CO,ME-CO-B94-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006171,COURROIE TYPE B 96,ME,ME-CO,CO,ME-CO-B96-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006184,COURROIE B 99,ME,ME-CO,CO,ME-CO-B99-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006185,COURROIE B 105,ME,ME-CO,CO,ME-CO-B10-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006189,COURROIE TYPE B 110,ME,ME-CO,CO,ME-CO-B11-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006190,COURROIE TYPE B 114,ME,ME-CO,CO,ME-CO-B11-002,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006199,COURROIE B119,ME,ME-CO,CO,ME-CO-B11-003,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006200,COURROIE TYPE B 120,ME,ME-CO,CO,ME-CO-B12-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006208,COURROIE TYPE B 128,ME,ME-CO,CO,ME-CO-B12-002,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773006209,COURROIE TYPE B 136 / V-BELT B 136,ME,ME-CO,CO,ME-CO-B13-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773007090,COURROIE TYPE C 115,ME,ME-CO,CO,ME-CO-C11-003,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008016,COURROIE SPZ 2160,ME,ME-CO,CO,ME-CO-SPZ-002,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008017,COURROIE SPB X 1700,ME,ME-CO,CO,ME-CO-COU-007,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008127,COURROIE TYPE 3V500SPZ1270CL,ME,ME-CO,CO,ME-CO-COU-008,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008128,COURROIE SPZ 1275,ME,ME-CO,CO,ME-CO-SPZ-003,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008165,COURROIE TYPE C 90,ME,ME-CO,CO,ME-CO-C90-002,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008208,COURROIE TYPE C 128,ME,ME-CO,CO,ME-CO-C12-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008215,COURROIE SPZ 2150,ME,ME-CO,CO,ME-CO-SPZ-004,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008236,COURROIE SPA 3150,ME,ME-CO,CO,ME-CO-SPA-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008239,COURROIE SPB 4750,ME,ME-CO,CO,ME-CO-SPB-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008240,COURROIE SPZ 2120,ME,ME-CO,CO,ME-CO-SPZ-005,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008241,COURROIE SPZ 2410,ME,ME-CO,CO,ME-CO-SPZ-006,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008335,COURROIE SPZ 3550,ME,ME-CO,CO,ME-CO-SPZ-007,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008342,COURROIE MICRO-V 795L (2020MM),ME,ME-CO,CO,ME-CO-020-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008344,COURROIE SPZ 3330,ME,ME-CO,CO,ME-CO-SPZ-008,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773008345,COURROIE SPZ 2400,ME,ME-CO,CO,ME-CO-SPZ-009,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773034205,COURROIE SPZ 3350LP-3363,ME,ME-CO,CO,ME-CO-SPZ-010,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773201150,COURROIE PLATE DE 150X3,ME,ME-CO,CO,ME-CO-150-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773201200,COURROIE PLATE 200 MM,ME,ME-CO,CO,ME-CO-200-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773201520,COURROIE PLATE DE 520X3,ME,ME-CO,CO,ME-CO-520-001,COURROIE [Type: Profil(TRAP/DENT/plate)] [dimension: L=[Longueurx epaisseur  en mm]
773311003,CHAINE SIMPLEX RENOLD110046,ME,ME-CH,CH,ME-CH-CHA-008,CHAINE ROULEAUX [Pas] [Type: SIMPLEX/DUPLEX] L=[Nbr Maillons/Longueur en mm]
773401016,CHAINE 110066 3/4''SIMPLE'',ME,ME-CH,CH,ME-CH-003-005,CHAINE ROULEAUX [Pas] [Type: SIMPLEX/DUPLEX] L=[Nbr Maillons/Longueur en mm]
791450012,GEARBOX 1.1KW IBCM128/90S-4/76,ME,ME-EN,EN,ME-EN-128-001,ENGRENAGE [Type: DROIT/HELIC] [Module]  [Ø exterieur/Matière][Ø Alésage/Matière]
792102500,VOLTMETRE DIGITAL,EE,EE-CA,CA,EE-CA-VOL-001,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
792137900,AMPER METER DIGITALOF2000A,EE,EE-CA,CA,EE-CA-AMP-005,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
792138015,AMPEREMETRE DIGITAL 15A- 999 A,EE,EE-CA,CA,EE-CA-AMP-006,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
793197013,"FLOW METER FLOWIRL 8700K 8"" FORBES MARSHAL SIZE 8""",IN,IN-DE,DE,IN-DE-FLO-006,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
793197014,"FLOW METER FLOWIRL 8700K 6"" FORBES MARSHAL SIZE 6""",IN,IN-DE,DE,IN-DE-FLO-007,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
793197017,FLOWMETER BGN-S121CT000-0-V56-,IN,IN-DE,DE,IN-DE-FLO-008,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
793197021,"FLOW METER FOR DIESEL 40MM / ACC- 0.5%, FLOW - 250LPM MAX / MAX PRES -20BAR, 1.5'' BSP",IN,IN-DE,DE,IN-DE-040-001,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
793197022,"FUEL FILTER 5MICRON 1.5'' ASSY / 160LPM MAX, 1.5'' BSP / WITH COMPLETE HOUSING & ACCESS",HY,HY-FI,FI,HY-FI-FUE-003,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
793197050,DIGITAL FLOWMETER 50mm,IN,IN-DE,DE,IN-DE-050-002,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
793197051,DIGITAL YEWFLOW VORTEXFLOW CON,EE,EE-CA,CA,EE-CA-DIG-003,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
793198250,FLOW METER H250/RR/M9DN80 KROH,IN,IN-DE,DE,IN-DE-080-001,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
793198259,WATER FLOWMETER DN5025M3/HR MO,IN,IN-DE,DE,IN-DE-502-001,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
793198263,MASS FLOWMETER CPO MOD.1300 S5,IN,IN-DE,DE,IN-DE-MAS-001,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
794001604,"COMPTEUR D'EAU D3""  FOR FLOWMETER",IN,IN-DE,DE,IN-DE-COM-001,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
794001654,ANALOG FLOWMETER DN50PN40 FLANGE MOUNTED 2'' DIA HIGH PRESSURE WATER LINE,IN,IN-DE,DE,IN-DE-050-003,DEBITMETRE [Type] [Plage Débit] [DN/Raccordement] [Sortie]
794001655,"BOITIER PLASTIC FILTRE EAU 20"" WATER FILTER HOUSING 20""",HY,HY-FI,FI,HY-FI-BOI-001,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
795026016,MANOMETRE A TUBE RESSORT,HY,HY-FL,FL,HY-FL-MAN-001,FLEXIBLE HYDRAULIQUE [type: DN[Diamètre Ø int ] L=[Longueur] [Embouts]
795703009,REGULATOR STEAM TEMP,PN,PN-RE,RE,PN-RE-REG-003,REGULATEUR PRESSION [Filetage] [Plage/Bars] [Options: MANOMETRE/FILTRE]
810109139,VIS ALLEN M6*40,ME,ME-VI,VI,ME-VI-M06-008,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
810282050,TUBE RECTANGULAIRE 40X20,HY,HY-FL,FL,HY-FL-040-001,FLEXIBLE HYDRAULIQUE [type: DN[Diamètre Ø int ] L=[Longueur] [Embouts]
810702002,FIL DE RECUIT,EL,EL-CA,CA,EL-CA-FIL-003,CABLE [Type] [Nbr Conducteurs]X[Section/mm²] [Matière/Blindage]
810703145,FIL GALVANISE DIA 8MM,EL,EL-CA,CA,EL-CA-008-001,CABLE [Type] [Nbr Conducteurs]X[Section/mm²] [Matière/Blindage]
820109154,VIS A BOIS 2 CM VIS,ME,ME-VI,VI,ME-VI-VIS-009,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820109159,SELF DRILLING SCREW,ME,ME-VI,VI,ME-VI-SEL-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820109167,VIS ALLEN M 8x50,ME,ME-VI,VI,ME-VI-M08-007,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820109190,VIS ALLEN M16x50,ME,ME-VI,VI,ME-VI-M16-004,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820109191,VIS PARKER 2CM,ME,ME-VI,VI,ME-VI-VIS-010,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820109192,VIS PARKER O 4 mm ACIER,ME,ME-VI,VI,ME-VI-004-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820109197,VIS M20X120,ME,ME-VI,VI,ME-VI-M20-005,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820109198,VIS ALLEN M16X70,ME,ME-VI,VI,ME-VI-M16-005,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820109205,ALLEN BOLT M24* 90MM,ME,ME-VI,VI,ME-VI-M24-001,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820109214,VIS ALLEN INOX M14*50TETE CYLI,ME,ME-VI,VI,ME-VI-M14-001,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820209010,VIS TF ALLEN INOX M10,ME,ME-VI,VI,ME-VI-M10-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901006,VIS HC M12X12 ACIER,ME,ME-VI,VI,ME-VI-M12-005,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901010,VIS HC M3X4 ACIER,ME,ME-VI,VI,ME-VI-M03-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901021,VIS  HC M14X70 ACIER,ME,ME-VI,VI,ME-VI-M14-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901022,VIS HC M16X20 ACIER,ME,ME-VI,VI,ME-VI-M16-006,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901023,VIS HC 6X8 INOX,ME,ME-VI,VI,ME-VI-006-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901024,VIS HC 10X12 INOX,ME,ME-VI,VI,ME-VI-010-001,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901025,VIS HC 10X25 INOX,ME,ME-VI,VI,ME-VI-010-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901035,VIS TH M4X10 ACIER,ME,ME-VI,VI,ME-VI-M04-005,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901037,VIS TH M4X15 ACIER 0.75,ME,ME-VI,VI,ME-VI-M04-006,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901038,VIS TH M4X16 ACIER 8 .8DIN 933,ME,ME-VI,VI,ME-VI-M04-007,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901039,VIS TH M4X16 ACIER 0.75,ME,ME-VI,VI,ME-VI-M04-008,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901040,VIS TH M4X25 ACIER 808DIN 933,ME,ME-VI,VI,ME-VI-M04-009,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901041,VIS TH M4X30 ACIER,ME,ME-VI,VI,ME-VI-M04-010,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901042,VIS TH M4X30 ACIER 0.75,ME,ME-VI,VI,ME-VI-M04-011,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901043,VIS TH M4X35 ACIER,ME,ME-VI,VI,ME-VI-M04-012,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901046,VIS TH M5X12 ACIER,ME,ME-VI,VI,ME-VI-M05-010,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901048,VIS TH M5X20 ACIER,ME,ME-VI,VI,ME-VI-M05-011,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901049,VIS TH M5X25 ACIER,ME,ME-VI,VI,ME-VI-M05-012,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901112,"""VIS TH WW 5/16X1"""""""" ACIER",ME,ME-VI,VI,ME-VI-005-003,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901114,"""VIS TH WW 1/4X1""""""""/2 ACIER",ME,ME-VI,VI,ME-VI-001-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901127,VIS TH M5X25 ACIER 0.90,ME,ME-VI,VI,ME-VI-M05-013,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901128,"""VIS TH WW 7/16X1""""""""/4ACIER",ME,ME-VI,VI,ME-VI-007-001,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901131,VIS AUTOFORANT 0 5 MM VIS AVEC RONDELLE BITUME,ME,ME-VI,VI,ME-VI-005-004,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
820901132,VISEUSE POUR VIS AUTOFORANT VIS AUTOFORANT 0 5 MM,ME,ME-VI,VI,ME-VI-005-005,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401001,ECROU M8,ME,ME-VI,VI,ME-VI-ECR-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401008,ECROU M16 CLASSE 10.9 NUT M16 CLASS 10.9,ME,ME-VI,VI,ME-VI-M16-007,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401011,RONDELLE M10,ME,ME-VI,VI,ME-VI-RON-004,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401013,RONDELLE M8,ME,ME-VI,VI,ME-VI-RON-005,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401016,RONDELLE M16,ME,ME-VI,VI,ME-VI-RON-006,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401098,BOULONS M4x35,ME,ME-VI,VI,ME-VI-M04-013,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401122,BOULONS M5x40,ME,ME-VI,VI,ME-VI-M05-014,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401132,BOULONS M6X80,ME,ME-VI,VI,ME-VI-M06-009,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401144,BOULONS M6x35,ME,ME-VI,VI,ME-VI-M06-010,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401150,BOULONS M4x50,ME,ME-VI,VI,ME-VI-M04-014,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401151,BOULON M24X150 CLASS 8.8 / MS nut bolt M24X150 CLASS 8.8,ME,ME-VI,VI,ME-VI-M24-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401152,BOULONS M4 x 60,ME,ME-VI,VI,ME-VI-M04-015,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401161,BOULONS M8 x 20,ME,ME-VI,VI,ME-VI-M08-008,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401163,BOULONS M8x30,ME,ME-VI,VI,ME-VI-M08-009,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401167,BOULONS M8x50,ME,ME-VI,VI,ME-VI-M08-010,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401169,BOULONS M8x60,ME,ME-VI,VI,ME-VI-M08-011,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401171,BOULONS M8x70,ME,ME-VI,VI,ME-VI-M08-012,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401172,Boulon M12x90 class 8.8 / MS nut bolt M12x90 class 8.8,ME,ME-VI,VI,ME-VI-M12-006,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401187,BOULONS M10x50,ME,ME-VI,VI,ME-VI-M10-003,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401188,BOULON M10X60,ME,ME-VI,VI,ME-VI-M10-004,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401189,NUT & BOLT 19MM,ME,ME-VI,VI,ME-VI-019-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401191,BOULONS M 10X70,ME,ME-VI,VI,ME-VI-M10-005,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401193,HT BOLT 10 X 100,ME,ME-VI,VI,ME-VI-010-003,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401194,BOULON M10X120,ME,ME-VI,VI,ME-VI-M10-006,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401195,BOULON M16X85 MS BOLT WITH NUT M16X85,ME,ME-VI,VI,ME-VI-M16-008,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
822401202,BOULONS INOX M6*80 +RONDELLE,ME,ME-VI,VI,ME-VI-M06-011,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
